update,step,avg_reward,value_loss,policy_loss
1,1024,50.07869565464216,63.58974342346191,-0.009972742688842118
2,2048,74.32381721784841,67.37320957183837,-0.010239359561819584
3,3072,61.5491412542843,61.669520664215085,-0.015282270580064506
4,4096,85.30494494518598,77.88730449676514,-0.0031035134568810465
5,5120,115.11983298241702,80.69823188781739,-0.008019511366728693
6,6144,142.68678962662116,84.51400794982911,-0.00771322458749637
7,7168,187.7396742926118,82.46968841552734,-0.0024261972983367743
8,8192,240.291169709608,79.3364881515503,-0.0042279812972992655
9,9216,258.94041042991415,76.82125453948974,-0.003929601423442364
10,10240,299.3506904949953,76.83212642669677,-0.003932063176762313
11,11264,321.9503172851274,75.54406814575195,-0.004279148019850254
12,12288,349.50925367275306,71.84314270019532,-0.011937625636346639
13,13312,366.510715920249,71.61931381225585,-0.004787104635033757
14,14336,370.87932616941544,67.92812623977662,-0.00665450154338032
15,15360,370.99888312423303,68.6172046661377,-0.005511937191477046
16,16384,368.04889482961204,65.42782764434814,-0.002293816301971674
17,17408,368.83798517743634,66.44310836791992,-0.002080366073641926
18,18432,369.6706043273932,65.87808475494384,-0.005712110945023596
19,19456,370.41129709986365,63.71406679153442,-0.004433932434767485
20,20480,370.6477339647036,61.61431493759155,-0.005003887042403221
21,21504,362.01093885144854,61.17792673110962,-0.0017863094341009854
22,22528,362.67391733687487,58.52743434906006,-0.0034344127401709557
23,23552,368.6757259574536,59.035557651519774,-0.0021059204824268817
24,24576,343.58321236239476,57.8658148765564,-0.003238240594509989
25,25600,343.48373275602233,56.69467840194702,-0.0066619039280340075
26,26624,326.0352485000076,59.2782096862793,-0.007006034255027771
27,27648,338.7108754314487,56.69041337966919,-0.002605977444909513
28,28672,338.71183108124,53.194776916503905,-0.003653267293702811
29,29696,339.4579749735123,54.54324722290039,-0.004321705573238433
30,30720,352.1487931035533,51.89380588531494,-0.002326341869775206
31,31744,341.2929490096324,56.8206919670105,-0.004888510040473193
32,32768,309.9792828028854,57.99027729034424,-0.010293241986073554
33,33792,292.1007781160249,50.06546401977539,-0.003276764857582748
34,34816,291.69326093582475,50.6409893989563,-0.001243374147452414
35,35840,291.1204930545295,46.09685153961182,-0.0033350375713780524
36,36864,290.02064539259584,48.682854080200194,-0.0009418558445759117
37,37888,324.38771781247107,44.34607610702515,-0.0029586008633486925
38,38912,313.99905827095495,52.80494585037231,-0.000722966087050736
39,39936,345.40945708246335,47.508327865600585,-4.770224913954735e-05
40,40960,275.761272745479,70.43937683105469,-0.007743526599369943
41,41984,257.35602512878705,50.016701984405515,-0.003981019579805433
42,43008,258.57403281747827,49.78119764328003,-0.00026570821646600964
43,44032,270.7473647460194,49.959804916381835,-0.0034215737599879504
44,45056,271.7193760004132,49.41491222381592,-0.0007370179053395986
45,46080,272.2732215559237,42.642963314056395,-0.0020464051980525256
46,47104,307.6179986224127,49.35533514022827,-0.0021916138473898174
47,48128,342.76653847005343,41.74034051895141,-0.00017695920541882515
48,49152,377.5541048235392,50.28020448684693,-0.0010279790381900965
49,50176,377.12602642064337,49.57347898483276,-0.0009155692299827933
50,51200,377.212355611657,42.929491662979125,-0.0019067928777076304
51,52224,393.6762398449788,50.387150859832765,-0.0007543288636952638
