update,step,avg_reward,value_loss,policy_loss
1,1024,33.550341944794035,46.79902300834656,-0.006567073031328618
2,2048,46.898253031613066,56.38858585357666,-0.012377227167598903
3,3072,49.227114883276855,56.322719764709475,-0.011889693164266645
4,4096,67.79657829146537,77.42043018341064,-0.005860437150113284
5,5120,118.81320911995412,87.78575820922852,-0.013102726778015494
6,6144,129.5502606723557,82.61630611419677,-0.003827055124565959
7,7168,157.95873916529905,84.30394611358642,-0.008286768791731448
8,8192,206.94851135726702,85.3726936340332,-0.004399313498288393
9,9216,220.2853547965073,83.36941413879394,-0.0055364227620884774
10,10240,241.773525252648,80.5397102355957,-0.005041279108263552
11,11264,263.0302897067915,76.12165107727051,-0.0036224958836100995
12,12288,276.5990768954592,76.68273086547852,-0.004213201464153826
13,13312,272.4988891971578,73.48429298400879,-0.009556441754102706
14,14336,242.58253919781464,67.77454233169556,-0.009818654973059893
15,15360,242.81568457151235,73.10337257385254,-0.0032306200359016658
16,16384,249.13049619863847,70.3129747390747,-0.0018598671304062009
17,17408,257.0238744581399,70.08019943237305,-0.0026115686632692814
18,18432,275.453720998756,68.87272119522095,-0.009504932025447489
19,19456,313.6402687772917,65.69034585952758,-0.004353352123871446
20,20480,320.108036299232,64.20630207061768,-0.0032202275469899178
21,21504,352.07038940477463,63.836337852478025,-0.002594044851139188
22,22528,351.92502467796055,60.96445655822754,-0.0056309629464522
23,23552,351.9881565580382,61.198064994812015,-0.0007042378769256174
24,24576,352.0248208886089,59.51033935546875,-0.0024749111849814653
25,25600,345.1669220849718,58.904991436004636,-0.006735146907158196
26,26624,326.2253215848443,59.64909372329712,-0.004311551502905786
27,27648,297.64174520868136,59.483415031433104,-0.0038321408675983546
28,28672,326.5295005998695,55.39810771942139,-0.004869340267032385
29,29696,312.37672459137156,58.01768960952759,-0.007740841177292168
30,30720,290.9375119245572,56.05874195098877,-0.0029288897989317776
31,31744,256.5103693000862,60.00376958847046,-0.00994528845185414
32,32768,294.3442661424268,53.72970609664917,-0.004860761575400829
33,33792,307.8929908159594,53.50501508712769,-0.001743384508881718
34,34816,309.1761364031363,50.445251274108884,-0.005667904613073915
35,35840,295.12735969484106,55.939294242858885,-0.005935090722050518
36,36864,286.7651936178099,56.21542329788208,-0.004913786379620433
37,37888,318.1926085371266,57.12974557876587,-0.0019167881924659013
38,38912,289.3037781412199,56.87840452194214,-0.004665408073924482
39,39936,289.2750647593891,47.09439935684204,-0.007205693109426647
40,40960,287.08447316888925,56.9821099281311,-0.0060054691741243
41,41984,304.77633575752736,46.3358380317688,-0.0026642724289558826
42,43008,334.7163246745187,48.52273969650268,-0.0043378573609516025
43,44032,336.0147423259413,49.98748302459717,-0.003908342286013067
44,45056,348.1038739404611,50.621295642852786,-0.001809872395824641
45,46080,355.83795488822597,51.01141777038574,-0.0060032804030925035
46,47104,355.8052710469331,50.73873891830444,-0.0007215063786134123
47,48128,355.8019205022859,44.287402629852295,-0.004360689106397331
48,49152,317.70406165456427,66.34125185012817,-0.011002307245507836
49,50176,326.30785756291164,48.951309013366696,-0.0029069391544908284
50,51200,326.24909228810975,50.98663930892944,-0.007267116254661232
51,52224,323.3398253183068,43.85322728157043,-0.007569396542385221
52,53248,322.35998689919927,60.2552568435669,-0.0035526528605259954
53,54272,322.42092762165646,43.29356279373169,-0.00448449058458209
54,55296,342.6120833282046,60.45741720199585,-0.004138617182616144
55,56320,354.15190825046255,52.15103721618652,-0.0032227581599727274
56,57344,343.0371316194229,52.4048152923584,-0.004229118523653597
57,58368,343.0342671467471,43.00819411277771,-0.00455219300929457
58,59392,346.61245062897336,52.65406084060669,-0.0016159558435902
59,60416,349.14492792257096,42.882683229446414,-0.005552333709783852
60,61440,363.58445262649553,53.45505561828613,-0.002212678187061101
