update,step,avg_reward,value_loss,policy_loss
1,1024,45.669339596082146,38.928977966308594,-0.0024623339995741844
2,2048,60.66738870322507,58.02601623535156,-0.026497434824705124
3,3072,75.61681332505027,69.98439025878906,-0.012933490797877312
4,4096,111.27796560335969,79.63380432128906,0.019833290949463844
5,5120,132.42185276370037,76.74372863769531,-0.007127214223146439
6,6144,140.81896399805606,68.62030029296875,-0.018554337322711945
7,7168,142.15604031613958,71.48246002197266,-0.008007601834833622
8,8192,134.49818217963372,67.09408569335938,0.003445204347372055
9,9216,137.3478837785743,68.16850280761719,-0.012231189757585526
10,10240,106.0340272204888,61.45033264160156,-0.011943061836063862
11,11264,116.7809060065365,66.12805938720703,-0.0021532513201236725
12,12288,143.94671714754546,64.87661743164062,0.0002952907234430313
13,13312,162.66923930309616,63.79664611816406,-0.020093584433197975
14,14336,179.04876635322054,64.57376098632812,-0.004748644307255745
15,15360,179.35221808241266,61.84775161743164,-0.016612231731414795
16,16384,180.23980220468644,61.89858627319336,-0.020881779491901398
17,17408,172.0564644671608,58.17737579345703,-0.004833653569221497
18,18432,162.9903030766323,58.05519485473633,-0.006854204460978508
19,19456,171.88560635282158,58.516868591308594,0.0061584701761603355
20,20480,177.2308054604438,58.978759765625,-0.0035780519247055054
21,21504,185.55808014574689,58.15984344482422,-0.001933608204126358
22,22528,189.16908344824697,55.04343795776367,-0.0135814119130373
23,23552,180.19632765216622,58.794708251953125,-9.224563837051392e-05
24,24576,190.5613882923428,50.523738861083984,-0.00790414772927761
25,25600,190.6128251379137,57.35960006713867,0.0030364301055669785
26,26624,187.83978836429546,50.459388732910156,-0.017579644918441772
27,27648,196.92420157567898,52.11321258544922,0.0053108325228095055
28,28672,196.90986275540325,47.14866638183594,0.00021614693105220795
29,29696,183.56133733710925,56.89183044433594,0.002331565134227276
30,30720,186.38352747372042,62.78852081298828,-0.003849392756819725
31,31744,186.2724675130491,52.74338912963867,0.003109253942966461
32,32768,189.49064465233886,50.8120002746582,-0.004976335447281599
33,33792,188.4923746399405,59.18366241455078,-0.005994552746415138
34,34816,188.40748701471873,59.87901306152344,-0.009331313893198967
35,35840,186.0008232453125,51.14265441894531,-0.002473470289260149
36,36864,181.22200485983333,61.21095275878906,-0.009269177913665771
37,37888,186.7017493454402,67.95616149902344,-0.013150854036211967
38,38912,186.7698377197136,53.11886978149414,0.0006688283756375313
39,39936,185.0986195578842,50.618995666503906,-0.0008581522852182388
40,40960,190.7569565630742,68.63131713867188,-0.013018665835261345
41,41984,190.78458703118739,62.202510833740234,-0.0024344976991415024
42,43008,190.70910162739648,53.61872863769531,-0.0026330873370170593
43,44032,194.8016194871785,53.60289001464844,-0.006777014583349228
44,45056,199.57696392524326,57.11215591430664,-6.705522537231445e-08
45,46080,183.64343959120347,82.74122619628906,-0.00578208826482296
46,47104,183.65940715769293,61.89640808105469,-0.012209922075271606
47,48128,183.6737430556693,61.867027282714844,-0.0015304479748010635
48,49152,174.72168777784762,66.63959503173828,0.0016217809170484543
49,50176,190.59308129608593,59.443119049072266,0.0004321262240409851
50,51200,190.57534586888215,53.883216857910156,-0.006095273420214653
51,52224,190.59066887274625,81.64442443847656,-0.0063395313918590546
52,53248,190.65656156178215,82.30821228027344,0.006803983822464943
53,54272,175.27306170158752,79.3539810180664,-0.0027279816567897797
54,55296,167.40359658007284,78.93132019042969,-0.0009968820959329605
55,56320,167.36374531721427,58.3995475769043,-0.0050686076283454895
56,57344,174.6345408590849,73.15937805175781,-0.00020646397024393082
57,58368,174.5731359854811,76.51307678222656,0.0006196722388267517
58,59392,174.76757655017076,103.76852416992188,-0.010140202939510345
59,60416,177.98971996140247,87.1463623046875,0.002259453758597374
60,61440,181.41480590027783,51.21186828613281,0.0009380020201206207
61,62464,180.2484891838215,68.9624252319336,-0.0002868613228201866
62,63488,185.38181641753798,54.336151123046875,-0.00887311901897192
63,64512,185.73772503463783,74.78866577148438,-0.0029450953006744385
64,65536,175.02210273587337,80.9038314819336,-0.0012541823089122772
65,66560,183.81635276174885,81.15869903564453,-0.005540087819099426
66,67584,184.09889692274822,77.46803283691406,-0.00661190040409565
67,68608,180.89810993872644,76.97187042236328,-0.0024770302698016167
68,69632,189.70200468958927,95.29535675048828,-0.002261783927679062
69,70656,189.63225467849156,94.35027313232422,-0.0005216002464294434
70,71680,187.1025634320137,72.06704711914062,0.0022252798080444336
71,72704,183.9213366048655,90.49427795410156,-0.003440355882048607
72,73728,184.2864702543994,83.98895263671875,0.0009822491556406021
73,74752,183.8508228925602,73.01910400390625,-0.0020303279161453247
74,75776,186.6287743794681,96.83275604248047,-0.00116700679063797
75,76800,198.03573136644,97.21176147460938,-0.0036933859810233116
76,77824,197.77233933592518,73.62797546386719,-0.0043611228466033936
77,78848,198.10468706864168,83.83073425292969,-0.003953728824853897
78,79872,197.89516219479864,107.70816040039062,-0.0018469393253326416
79,80896,188.764677293523,102.92988586425781,-0.0030344706028699875
80,81920,189.02850536954924,95.05751037597656,-0.0014964547008275986
81,82944,188.91219224443995,54.80708312988281,-0.0035600438714027405
82,83968,189.30406447804597,80.74200439453125,-0.0018871650099754333
83,84992,192.9741321133207,91.69332122802734,0.00030510593205690384
84,86016,192.78435664258205,68.04986572265625,-0.0011345893144607544
85,87040,192.71825522090498,94.13665771484375,-0.0021096207201480865
86,88064,192.4038302840997,87.64607238769531,-0.0029757507145404816
87,89088,197.8998699634011,68.11468505859375,-0.0030828267335891724
88,90112,198.10183976999767,91.99176788330078,-0.002431955188512802
89,91136,198.05010424461207,96.7433090209961,0.0005651284009218216
90,92160,197.7831689263874,104.81735229492188,-0.0007226243615150452
91,93184,198.0059991373834,72.09053039550781,-0.003861416131258011
92,94208,197.84834587772494,79.7605972290039,0.0001776064746081829
93,95232,197.8533654769824,76.7906494140625,-0.0005993801169097424
94,96256,197.94809370343432,84.87886047363281,-0.0005042906850576401
95,97280,193.65555161974154,121.56622314453125,-0.0003910474479198456
96,98304,193.56366914064017,76.94723510742188,0.0003498159348964691
97,99328,193.50251373261577,119.90755462646484,-5.691125988960266e-05
