step,avg_reward,loss,epsilon
84,55.33333333333327,0.0,1.0
146,47.999999999999964,0.0,1.0
155,33.77777777777775,0.0,1.0
172,27.99999999999998,0.0,1.0
201,26.133333333333315,0.0,1.0
223,24.111111111111097,0.0,1.0
264,24.476190476190464,0.5958423614501953,0.9558895783575597
388,31.666666666666664,0.035024113953113556,0.5134164023722473
430,31.185185185185187,0.028308160603046417,0.4159480862733536
455,29.666666666666668,0.014933650381863117,0.3669578217261671
489,28.969696969696972,0.01381621789187193,0.30945741577570285
581,31.611111111111104,0.021421043202280998,0.19513012515638165
606,30.410256410256405,0.008652066811919212,0.17214774642209296
768,35.90476190476191,0.21141427755355835,0.07642587550895225
799,34.84444444444445,0.020720791071653366,0.06542683706543727
826,33.75000000000001,0.029576115310192108,0.05714511431233153
865,33.25490196078432,0.03265535831451416,0.049911691230058335
911,33.07407407407408,0.04855899140238762,0.049911691230058335
990,34.0701754385965,0.03185340762138367,0.049911691230058335
1017,33.23333333333334,0.04504423588514328,0.049911691230058335
1081,32.56666666666668,0.03007674217224121,0.049911691230058335
1314,38.26666666666667,0.06321389228105545,0.049911691230058335
1338,38.76666666666667,0.069304920732975,0.049911691230058335
1375,39.43333333333334,0.06621231138706207,0.049911691230058335
1418,39.900000000000006,0.047382552176713943,0.049911691230058335
1448,40.16666666666667,0.10588787496089935,0.049911691230058335
1542,41.93333333333333,0.0456363782286644,0.049911691230058335
1560,38.400000000000006,0.0911920890212059,0.049911691230058335
1574,37.46666666666666,0.0759369283914566,0.049911691230058335
1625,38.333333333333336,0.08339639008045197,0.049911691230058335
1668,38.63333333333333,0.04655121639370918,0.049911691230058335
1693,36.400000000000006,0.04495510831475258,0.049911691230058335
1773,38.233333333333334,0.1724029779434204,0.049911691230058335
1887,36.633333333333326,0.12263040989637375,0.049911691230058335
1934,37.166666666666664,0.176682710647583,0.049911691230058335
1994,38.266666666666666,0.11360552906990051,0.049911691230058335
2130,41.5,0.10665559768676758,0.049911691230058335
2147,40.53333333333333,0.12956181168556213,0.049911691230058335
2168,38.6,0.18183523416519165,0.049911691230058335
2204,38.9,0.1292148381471634,0.049911691230058335
2254,38.43333333333334,0.10565195977687836,0.049911691230058335
