update,step,avg_reward,value_loss,policy_loss
1,1024,46.66360102943632,41.69939041137695,-0.014485029503703117
2,2048,54.03945745637749,62.60728454589844,-0.01175110973417759
3,3072,70.97918444742416,65.94549560546875,-0.026894941926002502
4,4096,81.2416466651658,68.36981201171875,-0.01848737709224224
5,5120,111.6907618832187,71.54938507080078,-0.012820692732930183
6,6144,127.66548068029121,71.91268920898438,0.005484834313392639
7,7168,152.60642337149443,72.84353637695312,0.012321637943387032
8,8192,154.8795794606312,71.56124877929688,0.003654196858406067
9,9216,147.31305969096832,60.96520233154297,-0.020545102655887604
10,10240,154.1610545576647,63.98851013183594,-0.0016795210540294647
11,11264,160.9127931779587,66.2061767578125,-0.002624761313199997
12,12288,167.39234581139527,60.50849914550781,-0.012735377997159958
13,13312,162.7686228321008,60.15700149536133,-0.00680382177233696
14,14336,149.90934003760336,59.697540283203125,-0.02116820216178894
15,15360,156.35463306003516,57.68251037597656,0.0037108464166522026
16,16384,165.18519787209294,54.98057556152344,0.008065663278102875
17,17408,157.19221742510035,54.77779006958008,-0.0037060827016830444
18,18432,140.9500260955254,55.930789947509766,0.0009836843237280846
19,19456,134.5432881109769,55.625877380371094,0.005039818584918976
20,20480,148.72182969891853,58.872676849365234,-0.014139892533421516
21,21504,142.80416877686676,56.89545822143555,-0.011719433590769768
22,22528,151.06876000976388,55.77510070800781,-0.004932792857289314
23,23552,161.9250742896567,54.12343978881836,-0.017083454877138138
24,24576,178.67519738142008,54.57351303100586,-0.0024353116750717163
25,25600,192.11165719379088,58.355247497558594,-0.005359530448913574
26,26624,196.2354426711659,62.88756561279297,-0.015286505222320557
27,27648,193.24058548799866,62.831085205078125,0.006196966394782066
28,28672,192.8817963499694,52.431175231933594,-0.0016861576586961746
29,29696,184.28947591837658,60.5740966796875,-0.002755057066679001
30,30720,172.93056365804455,56.252288818359375,0.004665343090891838
31,31744,177.59026549780103,56.9719352722168,-0.008315838873386383
32,32768,185.7372188540217,65.66816711425781,0.0051473770290613174
33,33792,185.7765650638858,54.92765808105469,-0.005491109564900398
