step,avg_reward,loss,epsilon
55,43.280360614370544,0.0,1.0
90,37.664975998985916,0.0,1.0
148,41.921386255396165,0.0,1.0
188,39.988052922062835,0.0,1.0
228,39.58497599898591,0.0,1.0
255,37.34901846069339,0.0,1.0
286,36.15668732946533,0.7300567626953125,0.8560822709551227
345,38.04330033623232,0.3265109360218048,0.6369088258938781
377,37.09874061144324,0.13339154422283173,0.5425201222922789
417,36.89997953481289,0.033076539635658264,0.4439551321314536
486,38.86462956302443,0.024071931838989258,0.3141460853680822
514,37.92078222764419,0.018468771129846573,0.2730095965279488
542,37.051136257470375,0.019804205745458603,0.23725980767521673
569,36.26286828303568,0.015392320230603218,0.20722748400265262
595,35.54585655134612,0.01814987324178219,0.18190617987607657
621,34.90500974765621,0.014960063621401787,0.15967890763313974
646,34.287972975169644,0.014792216941714287,0.14087196468590776
672,33.79676080133543,0.013697957620024681,0.12365869841532712
700,33.467376629605226,0.015641428530216217,0.10746596228306791
726,33.06939241350958,0.016781959682703018,0.0943346041173244
762,32.64708472120189,0.7349259853363037,0.07875931641927113
796,32.71708472120189,0.07816639542579651,0.06641813604822402
830,31.878623182740352,0.06259489059448242,0.05601075525639029
864,31.83093087504805,0.07830348610877991,0.049911691230058335
898,31.60170010581728,0.03312847763299942,0.049911691230058335
932,31.965718136535806,0.02027878351509571,0.049911691230058335
966,32.17575498630333,0.042221251875162125,0.049911691230058335
993,30.923275417123268,0.0219307579100132,0.049911691230058335
1028,31.159411076416028,0.06252816319465637,0.049911691230058335
1062,31.071718768723724,0.03601788729429245,0.049911691230058335
1096,29.817103384108332,0.05149996653199196,0.049911691230058335
1130,30.10035218405763,0.0420900359749794,0.049911691230058335
1164,30.44206252246847,0.05415970832109451,0.049911691230058335
1198,30.80146516857161,0.05874003469944,0.049911691230058335
1232,31.19394473775167,0.03762431442737579,0.049911691230058335
1266,31.598731999239426,0.3134227991104126,0.049911691230058335
1300,32.038134645342566,0.18846257030963898,0.049911691230058335
1334,32.439844983753396,0.11657318472862244,0.049911691230058335
1368,32.7230937837027,0.13905012607574463,0.049911691230058335
1402,33.11711181442123,0.15486770868301392,0.049911691230058335
1436,33.04941950672892,0.06111793965101242,0.049911691230058335
1471,33.0840348913443,0.18860803544521332,0.049911691230058335
1505,33.0717271990366,0.09646394848823547,0.049911691230058335
1539,33.08095796826738,0.06526371091604233,0.049911691230058335
1573,33.08095796826738,0.11835294961929321,0.049911691230058335
1607,33.07941950672891,0.11411838233470917,0.049911691230058335
1641,33.08095796826738,0.10960735380649567,0.049911691230058335
1675,33.43266830667822,0.1199345514178276,0.049911691230058335
1709,33.38112984513976,0.10658980906009674,0.049911691230058335
1743,33.37651446052437,0.018926147371530533,0.049911691230058335
1777,33.3749759989859,0.2509179413318634,0.049911691230058335
1811,33.39036061437052,0.04104740172624588,0.049911691230058335
1845,33.38112984513974,0.22509029507637024,0.049911691230058335
1879,33.38882215283205,0.069389209151268,0.049911691230058335
1913,33.38266830667821,0.07431624084711075,0.049911691230058335
1947,33.3749759989859,0.1798742115497589,0.049911691230058335
1981,33.37497599898591,0.1293794959783554,0.049911691230058335
2007,32.977881045190465,0.07057037949562073,0.049911691230058335
2041,32.99018873749815,0.08749782294034958,0.049911691230058335
2075,32.99326566057507,0.11725286394357681,0.049911691230058335
2109,32.982496429805835,0.08183958381414413,0.049911691230058335
2143,32.946342583652,0.04828449338674545,0.049911691230058335
2177,32.94634258365198,0.16871924698352814,0.049911691230058335
2211,32.944804122113524,0.11387956142425537,0.049911691230058335
2245,32.94634258365199,0.17010843753814697,0.049911691230058335
2279,32.93711181442122,0.3014602065086365,0.049911691230058335
2314,32.988650275959685,0.05490698292851448,0.049911691230058335
2348,32.996342583651995,0.09973447024822235,0.049911691230058335
2382,32.996342583652,0.1744532585144043,0.049911691230058335
2416,33.00557335288276,0.13661207258701324,0.049911691230058335
2451,33.04634258365199,0.2020411193370819,0.049911691230058335
2485,33.02941950672892,0.1207822635769844,0.049911691230058335
2519,33.020188737498145,0.06583525985479355,0.049911691230058335
2553,33.02326566057507,0.09278669953346252,0.049911691230058335
2587,33.0340348913443,0.2794627547264099,0.049911691230058335
2621,33.03095796826737,0.17684416472911835,0.049911691230058335
2655,33.03095796826737,0.17505791783332825,0.049911691230058335
2690,33.450360614370524,0.10736069083213806,0.049911691230058335
2724,33.43189907590899,0.14537835121154785,0.049911691230058335
2759,33.460360614370515,0.6242247819900513,0.049911691230058335
2793,33.481899075908984,0.2277829647064209,0.049911691230058335
2827,33.4695913836013,0.08628426492214203,0.049911691230058335
2861,33.45420676821668,0.12359687685966492,0.049911691230058335
2895,33.44651446052437,0.23346325755119324,0.049911691230058335
2930,33.464206768216684,0.17326997220516205,0.049911691230058335
2964,33.45805292206283,0.22711776196956635,0.049911691230058335
2998,33.41574522975514,0.12408240139484406,0.049911691230058335
3032,33.42036061437052,0.1529131829738617,0.049911691230058335
3066,33.42036061437052,0.14311468601226807,0.049911691230058335
3100,33.41882215283206,0.2173265963792801,0.049911691230058335
3134,33.37959138360129,0.20678885281085968,0.049911691230058335
3168,33.39189907590898,0.14191749691963196,0.049911691230058335
3194,33.01326566057507,0.12769706547260284,0.049911691230058335
3228,33.005573352882756,0.07291732728481293,0.049911691230058335
3262,32.987111814421226,0.7794455289840698,0.049911691230058335
3297,33.01557335288276,0.2789364457130432,0.049911691230058335
3332,33.057881045190456,0.35606491565704346,0.049911691230058335
3366,33.01557335288276,0.3324890434741974,0.049911691230058335
3401,33.059419506728915,0.29726213216781616,0.049911691230058335
3435,33.012496429805836,0.18627458810806274,0.049911691230058335
3469,32.99865027595968,0.25128352642059326,0.049911691230058335
3503,32.9940348913443,0.2078419029712677,0.049911691230058335
3537,32.99249642980583,0.37772291898727417,0.049911691230058335
3571,32.98634258365199,0.2733144164085388,0.049911691230058335
3606,32.995573352882765,0.22671642899513245,0.049911691230058335
3641,33.06865027595968,0.10359805822372437,0.049911691230058335
3675,33.051727199036605,0.3009076714515686,0.049911691230058335
3710,33.07557335288276,0.2668837904930115,0.049911691230058335
3745,33.11326566057507,0.3403726816177368,0.049911691230058335
3780,33.14788104519046,0.2595195770263672,0.049911691230058335
3816,33.20326566057507,0.17177923023700714,0.049911691230058335
3850,33.186342583652,0.34157538414001465,0.049911691230058335
3884,33.566514460524374,0.4623316824436188,0.049911691230058335
3918,33.5572836912936,0.26600250601768494,0.049911691230058335
3954,33.62651446052437,0.3076278865337372,0.049911691230058335
3989,33.63420676821667,0.2797546684741974,0.049911691230058335
4023,33.58882215283206,0.26792779564857483,0.049911691230058335
4057,33.59036061437052,0.12781056761741638,0.049911691230058335
4092,33.588822152832066,0.25861799716949463,0.049911691230058335
4126,33.591899075908984,0.22401103377342224,0.049911691230058335
4161,33.615745229755134,0.21087855100631714,0.049911691230058335
4195,33.623437537447444,0.23465383052825928,0.049911691230058335
4229,33.62651446052437,0.44958773255348206,0.049911691230058335
4263,33.629591383601294,0.6869939565658569,0.049911691230058335
4300,33.67882215283206,0.4971846342086792,0.049911691230058335
4335,33.64343753744745,0.19029557704925537,0.049911691230058335
4369,33.64189907590898,0.3240082859992981,0.049911691230058335
4403,33.60112984513975,0.5491121411323547,0.049911691230058335
4437,33.55420676821667,0.4382728040218353,0.049911691230058335
4471,33.50882215283207,0.4018453359603882,0.049911691230058335
4506,33.472668306678216,0.3229796886444092,0.049911691230058335
4540,33.475745229755134,0.5041332244873047,0.049911691230058335
4574,33.47882215283206,0.29633983969688416,0.049911691230058335
4609,33.5149759989859,0.26122888922691345,0.049911691230058335
4644,33.48959138360129,0.3172367811203003,0.049911691230058335
4678,33.451899075908976,0.29617470502853394,0.049911691230058335
4712,33.45343753744744,0.3256967067718506,0.049911691230058335
4747,33.50189907590898,0.32803910970687866,0.049911691230058335
4781,33.47805292206283,0.3816383481025696,0.049911691230058335
4828,33.92805292206283,0.47635549306869507,0.049911691230058335
4862,33.89189907590899,0.4293789267539978,0.049911691230058335
4899,33.99574522975513,0.3301349878311157,0.049911691230058335
4936,34.07343753744745,0.41336870193481445,0.049911691230058335
5005,35.311129845139746,0.21496787667274475,0.049911691230058335
5044,35.37420676821668,0.5183433294296265,0.049911691230058335
5078,35.33805292206283,0.2884889543056488,0.049911691230058335
5112,35.35036061437053,0.2706948220729828,0.049911691230058335
5146,35.35189907590898,0.4181622266769409,0.049911691230058335
5180,35.356514460524366,0.2506104111671448,0.049911691230058335
5214,35.356514460524366,0.26738619804382324,0.049911691230058335
5250,35.41420676821668,0.4429270029067993,0.049911691230058335
5285,35.45959138360129,0.252344012260437,0.049911691230058335
5322,35.53420676821668,0.33401209115982056,0.049911691230058335
5359,35.57882215283206,0.780534029006958,0.049911691230058335
5394,35.589591383601295,0.46358582377433777,0.049911691230058335
5429,35.62574522975514,0.29903727769851685,0.049911691230058335
5464,35.65882215283206,0.3061557412147522,0.049911691230058335
5498,35.608822152832055,0.3370564579963684,0.049911691230058335
5532,35.5872836912936,0.2484484612941742,0.049911691230058335
5567,35.18266830667822,0.49295055866241455,0.049911691230058335
5602,35.21882215283206,0.4312090277671814,0.049911691230058335
5636,35.13036061437052,0.5780124664306641,0.049911691230058335
5670,35.05574522975514,0.41386353969573975,0.049911691230058335
5704,33.81497599898591,0.32990914583206177,0.049911691230058335
5739,33.69805292206283,0.329422265291214,0.049911691230058335
5773,33.701129845139754,0.3504791259765625,0.049911691230058335
5807,33.70266830667821,0.2254054993391037,0.049911691230058335
5842,33.7372836912936,0.32704538106918335,0.049911691230058335
5877,33.781129845139745,0.2932244539260864,0.049911691230058335
5911,33.77651446052436,0.4158315062522888,0.049911691230058335
5949,33.833437537447445,0.15876391530036926,0.049911691230058335
5984,33.824206768216676,0.24807481467723846,0.049911691230058335
6018,33.74805292206283,0.3253452777862549,0.049911691230058335
6052,33.676514460524366,0.25913166999816895,0.049911691230058335
6086,33.626514460524376,0.19353626668453217,0.049911691230058335
6124,33.73651446052437,0.33854860067367554,0.049911691230058335
6158,33.70343753744744,0.16842499375343323,0.049911691230058335
6192,33.71112984513975,0.3292796015739441,0.049911691230058335
6227,33.754975998985906,0.1706347018480301,0.049911691230058335
6261,33.71266830667821,0.21129260957241058,0.049911691230058335
6296,33.72959138360129,0.24371886253356934,0.049911691230058335
6331,33.756514460524365,0.3856033384799957,0.049911691230058335
6365,33.75497599898591,0.20141351222991943,0.049911691230058335
6399,33.77805292206283,0.4145912528038025,0.049911691230058335
6436,33.82112984513976,0.2868872284889221,0.049911691230058335
6473,33.929591383601284,0.4984697103500366,0.049911691230058335
6507,33.926514460524366,0.2578399181365967,0.049911691230058335
6544,34.00343753744744,0.2625783681869507,0.049911691230058335
6578,33.95959138360129,0.2169876992702484,0.049911691230058335
6613,34.006514460524365,0.4306644797325134,0.049911691230058335
6647,33.863437537447446,0.24062034487724304,0.049911691230058335
6682,33.880360614370524,0.3655432462692261,0.049911691230058335
6716,33.88189907590898,0.34835562109947205,0.049911691230058335
6750,33.8772836912936,0.34316039085388184,0.049911691230058335
6784,33.87882215283206,0.2097911834716797,0.049911691230058335
6819,33.77036061437052,0.4333913326263428,0.049911691230058335
6855,33.83959138360129,0.15852496027946472,0.049911691230058335
6890,33.87112984513975,0.22127389907836914,0.049911691230058335
6924,33.82882215283205,0.22003093361854553,0.049911691230058335
6958,33.82882215283206,0.24609655141830444,0.049911691230058335
6993,33.81189907590898,0.24145451188087463,0.049911691230058335
7027,33.75882215283205,0.26647260785102844,0.049911691230058335
7061,33.754206768216676,0.25680768489837646,0.049911691230058335
7096,33.77036061437052,0.12465974688529968,0.049911691230058335
7134,33.83728369129359,0.3548734784126282,0.049911691230058335
7168,33.722668306678216,0.14944791793823242,0.049911691230058335
7202,33.71959138360129,0.11468756198883057,0.049911691230058335
7236,33.604975998985914,0.14886474609375,0.049911691230058335
7270,33.612668306678216,0.32444703578948975,0.049911691230058335
7306,33.62266830667822,0.1838456094264984,0.049911691230058335
7343,33.724975998985904,0.28448817133903503,0.049911691230058335
7377,33.676514460524366,0.2380175143480301,0.049911691230058335
7411,33.67343753744745,0.27698540687561035,0.049911691230058335
7445,33.68112984513975,0.193060040473938,0.049911691230058335
7479,33.68882215283206,0.13842228055000305,0.049911691230058335
7513,33.65266830667821,0.35102611780166626,0.049911691230058335
7547,33.58036061437052,0.18543070554733276,0.049911691230058335
7581,33.57036061437052,0.11517921090126038,0.049911691230058335
7615,33.57343753744745,0.1324751228094101,0.049911691230058335
7649,33.57189907590899,0.097871333360672,0.049911691230058335
7683,33.52959138360129,0.1351616084575653,0.049911691230058335
7718,33.57959138360129,0.19954852759838104,0.049911691230058335
7752,33.581129845139756,0.27150315046310425,0.049911691230058335
7786,33.552668306678214,0.07492953538894653,0.049911691230058335
7823,33.510360614370526,0.0961742028594017,0.049911691230058335
7862,33.6895913836013,0.1285799741744995,0.049911691230058335
7896,33.68805292206283,0.2664826512336731,0.049911691230058335
7931,33.738052922062835,0.0782657340168953,0.049911691230058335
7970,33.901899075908986,0.2549273669719696,0.049911691230058335
8004,33.84959138360129,0.14006613194942474,0.049911691230058335
8039,33.79112984513976,0.09806977212429047,0.049911691230058335
8073,33.78189907590898,0.08320148289203644,0.049911691230058335
8108,33.83497599898591,0.20757022500038147,0.049911691230058335
8142,33.825745229755135,0.09736740589141846,0.049911691230058335
8176,33.816514460524374,0.10535992681980133,0.049911691230058335
8210,33.81036061437053,0.15254458785057068,0.049911691230058335
8244,33.81497599898591,0.09820283949375153,0.049911691230058335
8278,33.793437537447446,0.28115114569664,0.049911691230058335
8312,33.79497599898591,0.08747673034667969,0.049911691230058335
8347,33.84497599898591,0.19192151725292206,0.049911691230058335
8381,33.84959138360129,0.05363074317574501,0.049911691230058335
8415,33.805745229755146,0.04604710638523102,0.049911691230058335
8449,33.81959138360129,0.07034461200237274,0.049911691230058335
8483,33.818052922062826,0.04233095794916153,0.049911691230058335
8517,33.72189907590898,0.13972486555576324,0.049911691230058335
8551,33.54574522975513,0.32437798380851746,0.049911691230058335
