update,step,avg_reward,value_loss,policy_loss
1,1024,59.38835951450496,47.258934020996094,-0.006541110575199127
2,2048,59.718946063256546,57.60931396484375,-0.025692351162433624
3,3072,74.83197685349312,71.15316772460938,-0.012244988232851028
4,4096,116.39999723088559,83.57672119140625,-0.004739901050925255
5,5120,138.1563666176575,73.18599700927734,-0.006857816129922867
6,6144,150.42996157354045,70.14501953125,0.01199961919337511
7,7168,151.80044699717763,75.9062271118164,0.003200895618647337
8,8192,157.71418418412023,72.47837829589844,-0.0032814163714647293
9,9216,174.80819360554588,69.8288803100586,0.001968774013221264
10,10240,174.29616078480927,67.19438171386719,0.003077000379562378
11,11264,168.200953039034,65.31417846679688,-0.001532033085823059
12,12288,179.0435305313255,66.31402587890625,-0.005651385057717562
13,13312,186.75502189219003,61.115928649902344,-0.0033507347106933594
14,14336,163.66568368470664,64.48199462890625,-0.00592842698097229
15,15360,160.29646788495756,64.309814453125,-0.005159646272659302
16,16384,150.47771434138167,60.21324920654297,-0.001829707995057106
17,17408,173.75310856447402,61.476280212402344,-0.004876617342233658
18,18432,163.6164826064758,59.31867980957031,-0.00650859996676445
19,19456,179.48848520884985,63.408329010009766,-0.016542138531804085
20,20480,176.83521883197358,59.79914474487305,-0.0012060850858688354
21,21504,186.92186423709458,60.573219299316406,-0.005241347476840019
22,22528,186.90146822349163,58.39949035644531,-0.006837572902441025
23,23552,186.83899493605887,54.30510711669922,-0.010622672736644745
24,24576,196.7905394513188,55.047203063964844,0.010499835014343262
25,25600,199.65829523176168,56.580955505371094,-0.01350507140159607
26,26624,186.80572859485727,50.27386474609375,-0.0012318678200244904
27,27648,186.8435121250088,51.676429748535156,-0.0010393336415290833
28,28672,169.63466962519377,55.440635681152344,-0.01225089281797409
29,29696,162.00401108447915,53.05042266845703,-0.01863066852092743
30,30720,166.7762366356804,58.328773498535156,-0.001314740628004074
31,31744,168.49453437756782,55.305320739746094,0.001712193712592125
32,32768,179.64298783691822,54.57701110839844,-0.0021607261151075363
33,33792,181.6454664928779,63.31611633300781,-0.01680200919508934
34,34816,190.95308986747435,56.98576736450195,0.005846921354532242
35,35840,190.99511302388333,50.86575698852539,-0.008494129404425621
36,36864,190.9631057877733,64.51741027832031,3.193318843841553e-05
37,37888,192.9554796773503,60.872657775878906,0.0014774743467569351
38,38912,191.75363691487672,62.148773193359375,-0.004277556203305721
39,39936,187.61335262081207,60.142425537109375,-0.006922420114278793
40,40960,187.6549118401495,64.0779800415039,-0.0009079007431864738
41,41984,194.35101173585045,66.67205810546875,-0.0016810866072773933
42,43008,189.75928273934818,64.67911529541016,-0.011422506533563137
43,44032,187.48913518083518,60.85854721069336,-0.002596466802060604
44,45056,177.10919794237125,75.43899536132812,-0.0002910476177930832
45,46080,182.29945811130156,65.3626480102539,-0.004090920090675354
46,47104,174.27511231111822,72.24191284179688,-0.008317389525473118
47,48128,188.20435963940037,71.89591979980469,-0.014989533461630344
48,49152,191.1514402822616,74.03470611572266,-0.006676949560642242
49,50176,191.14602992723286,68.59332275390625,-0.0032107681035995483
50,51200,193.5002336788152,78.56755065917969,-0.006665673106908798
51,52224,190.72915008664728,57.684547424316406,-0.0059346407651901245
52,53248,190.70588160977155,65.61731719970703,-0.0013708798214793205
53,54272,189.97794290259338,76.76564025878906,-0.0032619424164295197
54,55296,193.5048705913411,79.13548278808594,-0.0031807105988264084
55,56320,196.2814682448722,69.86380004882812,-0.0014583617448806763
56,57344,196.29103126950594,67.22644805908203,-0.0030033718794584274
57,58368,199.876856812774,68.02339935302734,0.003851700574159622
58,59392,182.38777791657395,85.2472152709961,-0.006149083375930786
59,60416,170.62758217107725,79.43824768066406,-0.008058017119765282
60,61440,170.64622427827243,71.87995910644531,-0.0013386569917201996
61,62464,175.28061347643398,67.65574645996094,0.00027393922209739685
