update,step,avg_reward,value_loss,policy_loss
1,1024,36.7497384427694,30.857086181640625,-0.019910234957933426
2,2048,64.77394682255728,61.254417419433594,-0.012897644191980362
3,3072,81.79008065733689,61.7261962890625,-0.0122199896723032
4,4096,89.61310389918954,66.01710510253906,-0.012060649693012238
5,5120,110.29206406691796,69.31431579589844,0.0019733719527721405
6,6144,109.78251827166147,63.229434967041016,-0.019208980724215508
7,7168,123.07999100346402,67.64718627929688,-0.014101836830377579
8,8192,127.14167358338042,61.249088287353516,-0.002896641381084919
9,9216,128.06152084751665,63.31124496459961,-0.011544361710548401
10,10240,130.03169138645814,65.78311157226562,-0.003960885107517242
11,11264,159.67243862032734,66.08543395996094,-0.014730123803019524
12,12288,179.48074059064476,65.78800964355469,-0.012775372713804245
13,13312,171.27120836934557,63.798423767089844,0.00019668415188789368
14,14336,178.37568084576273,63.21543884277344,0.0018955189734697342
15,15360,164.85065811415555,62.984718322753906,-0.00037575140595436096
16,16384,167.60161280617496,57.682395935058594,0.008551742881536484
17,17408,175.9759269070019,56.03217315673828,-0.0043773772194981575
18,18432,168.14016277392494,58.08563995361328,0.001890912652015686
19,19456,167.57191681284957,54.23942184448242,-0.01874624192714691
20,20480,152.20697233836762,60.47705841064453,0.003403499722480774
21,21504,156.76490093342915,56.41741180419922,0.005808107554912567
22,22528,169.90970441308465,56.47297668457031,0.008087895810604095
23,23552,169.17240283428026,59.625816345214844,-0.008557729423046112
24,24576,150.69541209641568,53.98109817504883,-0.018580667674541473
25,25600,151.46424052981848,53.77175521850586,-0.012820115312933922
26,26624,155.6503846946024,52.593711853027344,0.01065670046955347
27,27648,165.68086052651753,57.64417266845703,-0.008536530658602715
28,28672,171.21080924713686,47.838653564453125,-0.01059267669916153
29,29696,166.19630935294427,52.76480484008789,0.008345435373485088
30,30720,163.25860390282833,61.58816909790039,-0.007429271936416626
31,31744,150.54538017843066,75.51319122314453,-0.01605808362364769
32,32768,159.8831319389364,60.81681823730469,0.00038472842425107956
