step,avg_reward,loss,epsilon
32,30.249955120822882,0.0,1.0
74,33.32669632913517,0.0,1.0
119,35.29073827036746,0.0,1.0
171,36.907374625599,0.0,1.0
202,35.38182442428321,0.0,1.0
248,36.44440096878494,0.0,1.0
276,35.05344258862885,0.8513352870941162,0.9000874278732445
337,37.22796118800041,0.5062628388404846,0.6629680834613705
364,35.99921336369267,0.31553196907043457,0.5790496471185967
400,35.90732808876045,0.10646894574165344,0.483444593917636
426,34.95071784292908,0.03668032959103584,0.42437208406280985
453,34.20610674063371,0.02205674909055233,0.3706551064126331
487,34.11951088476731,0.015882432460784912,0.3125753549412418
513,33.493391975415804,0.017030464485287666,0.2743815040481898
539,32.93844789500346,0.015109570696949959,0.2408545925762412
575,33.04154820919468,0.017564069479703903,0.2010878536592394
610,33.10265482126385,0.014087965711951256,0.16873052768933355
636,32.66532784401415,0.011842310428619385,0.14811319969530845
670,32.70174657281833,0.014871332794427872,0.12490462201997637
696,32.32973616725433,0.017862709239125252,0.10964241905397228
723,32.10569994967472,0.012171797454357147,0.09576389217857617
757,31.944161488136256,0.9345176815986633,0.08075818212241151
791,31.64493071890549,0.09759025275707245,0.06810378976195819
816,30.776297303571585,0.05341143161058426,0.06008254194952879
850,31.003257230262182,0.0628659576177597,0.05066791621302729
875,30.142316122620578,0.07287633419036865,0.049911691230058335
900,30.035393045697504,0.07712101936340332,0.049911691230058335
934,29.076162276466732,0.06537787616252899,0.049911691230058335
959,29.002316122620577,0.054809942841529846,0.049911691230058335
985,28.517528861132824,0.06236233189702034,0.049911691230058335
1019,28.951546891851347,0.04238107055425644,0.049911691230058335
1054,29.36094953795449,0.05107549950480461,0.049911691230058335
1088,29.393257230262186,0.05824817717075348,0.049911691230058335
1113,29.35556492256988,0.06700985133647919,0.049911691230058335
1147,29.784967568673018,0.05252445489168167,0.049911691230058335
1172,29.311718768723722,0.07106523215770721,0.049911691230058335
1197,28.86385458415905,0.041740141808986664,0.049911691230058335
1222,28.860008430312888,0.052413538098335266,0.049911691230058335
1258,28.949239199543662,0.8966037034988403,0.049911691230058335
1284,28.96462381492828,0.11131970584392548,0.049911691230058335
1326,29.648641845646797,0.18956512212753296,0.049911691230058335
1351,29.244623814928275,0.0753689557313919,0.049911691230058335
1376,28.83291347651744,0.09830765426158905,0.049911691230058335
1401,28.859067322671287,0.17081525921821594,0.049911691230058335
1426,28.424280061183527,0.15668106079101562,0.049911691230058335
1451,28.45197236887584,0.1355869472026825,0.049911691230058335
1476,28.48120313810661,0.18148013949394226,0.049911691230058335
1506,28.239492799695775,0.22430288791656494,0.049911691230058335
1531,28.262569722772696,0.17520874738693237,0.049911691230058335
1556,28.247954338157314,0.1356668919324875,0.049911691230058335
1590,28.240262030464997,0.13674430549144745,0.049911691230058335
1619,27.932397845900322,0.09947705268859863,0.049911691230058335
1644,27.503764430566417,0.1785764843225479,0.049911691230058335
1678,27.96778246128494,0.11801886558532715,0.049911691230058335
1703,27.536072122874106,0.07822111248970032,0.049911691230058335
1728,27.53761058441257,0.09524776041507721,0.049911691230058335
1753,27.537610584412572,0.11477015912532806,0.049911691230058335
1778,27.536072122874106,0.5425095558166504,0.049911691230058335
1806,27.149746399847885,0.18367746472358704,0.049911691230058335
1840,27.571456738258718,0.3131425380706787,0.049911691230058335
1865,26.85359255369404,0.17037968337535858,0.049911691230058335
1904,27.48299519979718,0.12897993624210358,0.049911691230058335
1938,27.927013230515705,0.26019972562789917,0.049911691230058335
1963,27.939320922823402,0.2750127911567688,0.049911691230058335
1997,28.366415876618852,0.13903456926345825,0.049911691230058335
2031,28.788895445798914,0.1859646439552307,0.049911691230058335
2065,29.231375014978976,0.17752140760421753,0.049911691230058335
2099,29.486931507235965,0.2538211941719055,0.049911691230058335
2133,29.898641845646797,0.12764877080917358,0.049911691230058335
2167,30.311890645596087,0.1167626604437828,0.049911691230058335
2201,30.28573679944224,0.13848930597305298,0.049911691230058335
2236,30.58590867631462,0.15869256854057312,0.049911691230058335
2270,30.99608055318699,0.3746912479400635,0.049911691230058335
2304,30.993003630110064,0.3017537295818329,0.049911691230058335
2338,31.40932935313628,0.33070704340934753,0.049911691230058335
2372,31.81642430693173,0.2228224128484726,0.049911691230058335
2406,32.22967310688102,0.12121129035949707,0.049911691230058335
2440,32.64138344529185,0.197426438331604,0.049911691230058335
2477,33.040786091395,0.10453751683235168,0.049911691230058335
2511,32.99463224524116,0.31034576892852783,0.049911691230058335
2545,33.40326566057507,0.3075092136859894,0.049911691230058335
2579,33.1840348913443,0.44377416372299194,0.049911691230058335
2613,33.15326566057506,0.23025953769683838,0.049911691230058335
2647,33.564975998985894,0.24529549479484558,0.049911691230058335
2681,33.55266830667821,0.15914884209632874,0.049911691230058335
2715,33.54805292206282,0.31253594160079956,0.049911691230058335
2749,33.52036061437052,0.1989932656288147,0.049911691230058335
2783,33.5049759989859,0.370048463344574,0.049911691230058335
2817,33.5172836912936,0.19474761188030243,0.049911691230058335
2851,33.520360614370524,0.36338603496551514,0.049911691230058335
2885,33.50651446052437,0.33987313508987427,0.049911691230058335
2919,33.45959138360129,0.39859774708747864,0.049911691230058335
2953,33.45343753744744,0.2659637928009033,0.049911691230058335
2987,33.43189907590899,0.2682567834854126,0.049911691230058335
3021,33.411899075908984,0.28315556049346924,0.049911691230058335
3055,33.39959138360129,0.21075797080993652,0.049911691230058335
3089,33.40112984513975,0.2512982189655304,0.049911691230058335
3123,33.41036061437052,0.23609617352485657,0.049911691230058335
3157,33.31266830667821,0.13464941084384918,0.049911691230058335
3192,33.36574522975513,0.2847822904586792,0.049911691230058335
3226,33.3749759989859,0.4394190311431885,0.049911691230058335
3260,33.38420676821667,0.6632058620452881,0.049911691230058335
3294,33.39959138360129,0.2749069929122925,0.049911691230058335
3328,33.40420676821667,0.38272184133529663,0.049911691230058335
3362,33.405745229755134,0.41619187593460083,0.049911691230058335
3396,33.40420676821667,0.3045860528945923,0.049911691230058335
3431,33.43420676821667,0.36143001914024353,0.049911691230058335
3466,33.48420676821668,0.4462829530239105,0.049911691230058335
3500,33.4749759989859,0.41534700989723206,0.049911691230058335
3535,33.511129845139756,0.58015376329422,0.049911691230058335
3569,33.5249759989859,0.4702797830104828,0.049911691230058335
3603,33.53266830667822,0.37497594952583313,0.049911691230058335
3638,33.58728369129359,0.46465620398521423,0.049911691230058335
3672,33.57959138360128,0.3099384605884552,0.049911691230058335
3706,33.60882215283205,0.3172913193702698,0.049911691230058335
3740,33.63343753744744,0.18427515029907227,0.049911691230058335
3774,33.631899075908976,0.670199990272522,0.049911691230058335
3808,33.6349759989859,0.6471953988075256,0.049911691230058335
3842,33.64112984513975,0.4638366103172302,0.049911691230058335
3876,33.59574522975514,0.3923724293708801,0.049911691230058335
3911,33.630360614370524,0.7359053492546082,0.049911691230058335
3945,33.61189907590899,0.6584383249282837,0.049911691230058335
3979,33.61036061437052,0.6487340331077576,0.049911691230058335
4013,33.59036061437052,0.6280359029769897,0.049911691230058335
