update,step,avg_reward,value_loss,policy_loss
1,1024,36.74074074074072,24.04173390865326,-0.0059537147404626015
2,2048,32.43333333333335,24.108861351013182,-0.007776736433152109
3,3072,32.90000000000001,23.932540273666383,-0.007135839457623661
4,4096,46.433333333333344,28.4704571723938,-0.011275431199464947
5,5120,72.3333333333332,32.877754831314085,-0.0020338629488833248
6,6144,85.16666666666649,31.297948122024536,-0.0033177103847265243
7,7168,108.19999999999978,32.00461173057556,-0.003962875530123711
8,8192,116.03333333333312,29.05115065574646,-0.002241558465175331
9,9216,118.46666666666647,30.413024282455446,-0.006463780347257852
10,10240,132.03333333333302,29.936099529266357,-0.002128222456667572
11,11264,166.2666666666662,28.120139598846436,-0.0018163805245421827
12,12288,182.43333333333277,27.605491590499877,-0.006750382285099476
13,13312,172.8333333333327,26.11123595237732,-0.00400803261436522
14,14336,157.2666666666661,26.09094557762146,-0.0026131213409826158
15,15360,112.06666666666635,26.355215644836427,-0.0026824552798643706
16,16384,115.19999999999962,24.97304105758667,-0.005771430698223412
17,17408,126.93333333333291,23.08847599029541,-0.0037104111397638917
18,18432,153.19999999999945,24.18307480812073,-0.004541611718013883
19,19456,167.86666666666605,23.21462411880493,-0.00988915644120425
20,20480,191.29999999999927,22.567691230773924,-0.006944131979253143
21,21504,199.6999999999992,22.829027462005616,-0.008361589908599854
22,22528,223.49999999999903,21.974581480026245,-0.0036197997513227166
23,23552,209.33333333333243,24.738544273376466,-0.007764960150234401
24,24576,216.09999999999908,21.740748739242555,-0.003004220733419061
25,25600,227.799999999999,19.17546639442444,-0.0031536463531665502
26,26624,227.799999999999,21.764157152175905,-0.003992524649947882
27,27648,221.43333333333243,25.68876485824585,-0.001731525524519384
28,28672,201.63333333333256,25.992708134651185,-0.0018246162682771683
29,29696,207.99999999999923,22.355380058288574,-0.0030241864966228603
30,30720,220.56666666666584,22.677540564537047,-0.0013278494705446064
31,31744,220.56666666666584,18.36459085941315,-0.005051968595944345
32,32768,220.56666666666584,23.030825304985047,-0.0035845461068674924
33,33792,206.93333333333257,34.39671401977539,-0.003080479148775339
34,34816,215.36666666666582,18.595606398582458,-0.0005622923607006669
35,35840,226.73333333333238,24.0843670129776,-0.004669213108718396
36,36864,224.29999999999905,24.758611011505128,-0.004496268648654223
37,37888,224.29999999999905,25.05474238395691,-0.0048456614022143185
38,38912,224.29999999999905,19.059977078437804,-0.004644222068600356
